,train_recall,test_recall,train_f1,test_f1,train_acc,test_acc,cv_score
0,0.7241379310344828,0.7777777777777778,0.7,0.6666666666666666,0.8512396694214877,0.8653846153846154,0.8544444444444446
1,0.6,0.6153846153846154,0.6382978723404256,0.7272727272727274,0.859504132231405,0.8846153846153846,0.8577777777777779
2,0.7857142857142857,0.8,0.6984126984126985,0.6666666666666666,0.8429752066115702,0.8461538461538461,0.8511111111111112
3,0.8148148148148148,0.8181818181818182,0.6875,0.7500000000000001,0.8347107438016529,0.8846153846153846,0.8522222222222223
4,0.75,0.7,0.6562499999999999,0.8235294117647058,0.8181818181818182,0.9423076923076923,0.8566666666666668
5,0.75,0.7,0.6666666666666665,0.7777777777777777,0.8264462809917356,0.9230769230769231,0.8577777777777776
6,0.8214285714285714,0.6153846153846154,0.7187499999999999,0.588235294117647,0.8512396694214877,0.8653846153846154,0.8555555555555556
7,0.68,0.8461538461538461,0.6296296296296295,0.7857142857142856,0.8347107438016529,0.8846153846153846,0.8555555555555557
8,0.9090909090909091,0.8125,0.7017543859649122,0.742857142857143,0.859504132231405,0.8269230769230769,0.8566666666666667
9,0.6774193548387096,0.9230769230769231,0.6363636363636364,0.9333333333333333,0.8016528925619835,0.9807692307692307,0.8566666666666668
10,0.7307692307692307,0.75,0.6551724137931033,0.75,0.8347107438016529,0.8846153846153846,0.8533333333333334
11,0.7037037037037037,0.9090909090909091,0.6551724137931035,0.7407407407407406,0.8347107438016529,0.8653846153846154,0.8555555555555557
12,0.68,0.8461538461538461,0.5964912280701754,0.8148148148148148,0.8099173553719008,0.9038461538461539,0.8566666666666668
13,0.8571428571428571,0.7,0.7384615384615384,0.608695652173913,0.859504132231405,0.8269230769230769,0.8533333333333335
14,0.76,0.9230769230769231,0.6551724137931034,0.8000000000000002,0.8347107438016529,0.8846153846153846,0.8555555555555556
15,0.7037037037037037,0.6153846153846154,0.6909090909090909,0.6,0.859504132231405,0.8461538461538461,0.8566666666666668
16,0.8333333333333334,0.7857142857142857,0.6896551724137931,0.7333333333333334,0.8512396694214877,0.8461538461538461,0.857777777777778
17,0.7419354838709677,0.7142857142857143,0.71875,0.588235294117647,0.8512396694214877,0.8653846153846154,0.857777777777778
18,0.7096774193548387,0.8571428571428571,0.7213114754098361,0.5454545454545455,0.859504132231405,0.8076923076923077,0.8555555555555557
19,0.7037037037037037,0.8181818181818182,0.6909090909090909,0.6923076923076923,0.859504132231405,0.8461538461538461,0.857777777777778
20,0.7142857142857143,0.9,0.6779661016949152,0.6923076923076923,0.8429752066115702,0.8461538461538461,0.8555555555555557
21,0.75,0.7142857142857143,0.7058823529411765,0.6451612903225806,0.8760330578512396,0.7884615384615384,0.8588888888888889
22,0.8214285714285714,0.8,0.7187499999999999,0.64,0.8512396694214877,0.8269230769230769,0.8522222222222223
23,0.875,0.9230769230769231,0.7000000000000001,0.7567567567567568,0.8512396694214877,0.8269230769230769,0.8566666666666668
24,0.7307692307692307,0.75,0.6666666666666667,0.7199999999999999,0.8429752066115702,0.8653846153846154,0.8555555555555557
25,0.696969696969697,0.9230769230769231,0.7076923076923077,0.625,0.8429752066115702,0.8846153846153846,0.8533333333333335
26,0.7692307692307693,0.6666666666666666,0.7017543859649122,0.6666666666666666,0.859504132231405,0.866153846153846,0.8544444444444447
27,0.64,0.9230769230769231,0.6666666666666666,0.7272727272727274,0.8677685950413223,0.8269230769230769,0.8522222222222223
28,0.88,0.6153846153846154,0.7096774193548386,0.5454545454545455,0.8512396694214877,0.8076923076923077,0.8533333333333335
29,0.7142857142857143,0.8,0.6779661016949152,0.6956521739130435,0.8429752066115702,0.8653846153846154,0.8544444444444446
