,train_recall,test_recall,train_f1,test_f1,train_acc,test_acc,cv_score
0,0.6764705882352942,0.5555555555555556,0.7076923076923077,0.6250000000000001,0.8623188405797102,0.8285714285714286,0.8533333333333335
1,0.7,0.5884615384615385,0.711864406779661,0.6363636363636364,0.8768115942028986,0.7714285714285715,0.8544444444444446
2,0.6285714285714286,0.7142857142857143,0.6567164179104478,0.7692307692307692,0.8333333333333334,0.9142857142857143,0.8555555555555557
3,0.65625,0.6363636363636364,0.6666666666666667,0.7777777777777778,0.8478260869565217,0.8857142857142857,0.8533333333333334
4,0.6756756756756757,0.6,0.7142857142857142,0.5454545454545454,0.855072463768116,0.8571428571428571,0.8544444444444446
5,0.6857142857142857,0.7113156822153122,0.7272727272727272,0.8113156822153121,0.8695652173913043,0.8,0.8533333333333335
6,0.6363636363636364,0.7,0.65625,0.8235294117647058,0.8405797101449275,0.9142857142857143,0.8555555555555556
7,0.7,0.5884615384615385,0.711864406779661,0.6363636363636364,0.8768115942028986,0.7714285714285715,0.8566666666666668
8,0.6764705882352942,0.5555555555555556,0.7076923076923077,0.6250000000000001,0.8623188405797102,0.8285714285714286,0.8544444444444447
9,0.6388888888888888,0.7142857142857143,0.676470588235294,0.7692307692307692,0.8405797101449275,0.9142857142857143,0.8533333333333335
10,0.6666666666666666,0.6,0.721311475409836,0.6,0.8768115942028986,0.7714285714285715,0.8544444444444446
11,0.631578947368421,0.8,0.6857142857142857,0.7272727272727272,0.8405797101449275,0.9142857142857143,0.8533333333333335
12,0.6571428571428571,0.625,0.6969696969696969,0.6666666666666666,0.855072463768116,0.8571428571428571,0.8544444444444446
13,0.6764705882352942,0.5555555555555556,0.7076923076923077,0.6250000000000001,0.8623188405797102,0.8285714285714286,0.8588888888888888
14,0.6666666666666666,0.5714285714285714,0.7058823529411765,0.6153846153846153,0.855072463768116,0.8571428571428571,0.8555555555555557
15,0.6285714285714286,0.75,0.6875,0.7058823529411765,0.855072463768116,0.8571428571428571,0.8544444444444446
16,0.6857142857142857,0.6,0.7058823529411764,0.6153846153846154,0.855072463768116,0.8571428571428571,0.8566666666666668
17,0.6111111111111112,0.8571428571428571,0.6666666666666666,0.7999999999999999,0.8405797101449275,0.9142857142857143,0.8566666666666667
18,0.6571428571428571,0.625,0.6865671641791045,0.7142857142857143,0.8478260869565217,0.8857142857142857,0.857777777777778
19,0.6470588235294118,0.6666666666666666,0.6769230769230768,0.75,0.8478260869565217,0.8857142857142857,0.8555555555555557
20,0.6176470588235294,0.7777777777777778,0.6666666666666667,0.7777777777777778,0.8478260869565217,0.8857142857142857,0.8555555555555557
21,0.6470588235294118,0.6666666666666666,0.6875,0.7058823529411765,0.855072463768116,0.8571428571428571,0.8533333333333335
22,0.6578947368421053,0.6,0.6944444444444445,0.6666666666666665,0.8405797101449275,0.9142857142857143,0.857777777777778
23,0.6388888888888888,0.7142857142857143,0.6865671641791045,0.7142857142857143,0.8478260869565217,0.8857142857142857,0.8555555555555556
24,0.6944444444444444,0.7033145913273363,0.7042253521126761,0.6,0.8478260869565217,0.8857142857142857,0.8533333333333335
25,0.6764705882352942,0.5555555555555556,0.7076923076923077,0.6250000000000001,0.8623188405797102,0.8285714285714286,0.86
26,0.6285714285714286,0.75,0.6567164179104478,0.8571428571428571,0.8333333333333334,0.9428571428571428,0.8544444444444446
27,0.6333333333333333,0.6923076923076923,0.6666666666666667,0.7500000000000001,0.8623188405797102,0.8285714285714286,0.8555555555555557
28,0.6285714285714286,0.75,0.6666666666666666,0.7999999999999999,0.8405797101449275,0.9142857142857143,0.8533333333333335
29,0.6,0.7692307692307693,0.631578947368421,0.8333333333333333,0.8478260869565217,0.8857142857142857,0.8544444444444447
